#x_rot,y_rot,z_rot,V_homo,V_lumo,Dexter,
18,0,16,0.014325,0.013695,0.003354,FALSE
18,2,16,0.014605,-0.013598,-0.003401,FALSE
18,4,16,-0.015009,-0.013518,0.003482,FALSE
18,6,16,-0.015547,-0.013437,-0.003595,FALSE
18,8,16,0.016226,-0.013338,0.00374,FALSE
18,10,16,0.017046,0.013205,-0.003911,FALSE
18,12,16,0.018009,0.01302,0.004102,FALSE
18,14,16,-0.019123,0.012758,0.004302,FALSE
18,16,16,0.020404,-0.012384,-0.004504,FALSE
18,18,16,0.021871,0.011858,0.004691,FALSE
18,20,16,-0.023545,-0.011137,0.004842,FALSE
18,22,16,-0.025449,0.010178,0.004925,FALSE
18,24,16,0.02761,0.008932,-0.004894,FALSE
18,26,16,0.030066,0.007338,-0.004667,FALSE
20,0,16,-0.014386,-0.014068,0.003463,FALSE
20,2,16,0.014698,0.013968,0.003518,FALSE
20,4,16,0.015137,-0.013883,-0.003607,FALSE
20,6,16,0.015717,0.013792,-0.00373,FALSE
20,8,16,0.016442,-0.013676,0.003883,FALSE
20,10,16,-0.017313,-0.013519,0.004063,FALSE
20,12,16,-0.01833,0.013308,0.004266,FALSE
20,14,16,0.019499,-0.013016,-0.004474,FALSE
20,16,16,-0.020837,-0.012608,0.004682,FALSE
20,18,16,-0.022368,0.012041,-0.004871,FALSE
20,20,16,0.024119,0.011267,0.005019,FALSE
20,22,16,0.026118,0.010237,-0.005089,FALSE
20,24,16,-0.028404,-0.0089,0.005026,FALSE
22,0,16,0.014423,0.014457,0.003575,FALSE
22,2,16,0.014771,0.014356,0.00364,FALSE
22,4,16,0.015252,-0.014267,-0.00374,FALSE
22,6,16,0.015876,0.014166,-0.003873,FALSE
22,8,16,-0.01665,0.014036,0.004036,FALSE
22,10,16,0.017573,-0.013862,0.004228,FALSE
22,12,16,0.018645,0.013628,0.004442,FALSE
22,14,16,0.019871,0.013311,0.004663,FALSE
22,16,16,-0.02127,-0.012873,0.004879,FALSE
22,18,16,0.022868,0.012269,0.005075,FALSE
22,20,16,0.024699,-0.011447,0.005222,FALSE
22,22,16,-0.026801,0.010353,0.005281,FALSE
22,24,16,-0.029218,0.008931,-0.005188,FALSE
24,0,16,-0.014427,-0.014855,-0.003689,FALSE
24,2,16,-0.014817,0.014755,-0.003766,FALSE
24,4,16,0.015342,0.014661,-0.003877,FALSE
24,6,16,0.016014,-0.014554,0.004022,FALSE
24,8,16,-0.016837,-0.014415,-0.004199,FALSE
24,10,16,-0.017813,0.014229,-0.004403,FALSE
24,12,16,-0.01894,-0.013979,-0.004631,FALSE
24,14,16,-0.020226,-0.013641,-0.004867,FALSE
24,16,16,0.021689,0.013178,0.005095,FALSE
24,18,16,-0.023359,-0.012543,-0.0053,FALSE
24,20,16,-0.025275,-0.011678,0.00545,FALSE
24,22,16,-0.027485,0.010526,0.0055,FALSE
24,24,16,0.030046,-0.009026,-0.005377,FALSE
26,0,16,0.01439,0.015251,-0.003801,FALSE
26,2,16,-0.014822,-0.015155,0.003891,FALSE
26,4,16,0.015395,-0.015061,-0.004016,FALSE
26,6,16,-0.016116,-0.014952,-0.004175,FALSE
26,8,16,0.016989,0.014809,-0.004366,FALSE
26,10,16,0.018017,-0.014617,-0.004587,FALSE
26,12,16,-0.0192,-0.014357,0.004832,FALSE
26,14,16,-0.020546,0.014005,-0.005084,FALSE
26,16,16,0.022076,0.013523,0.005327,FALSE
26,18,16,-0.023823,-0.01286,0.005545,FALSE
26,20,16,0.025832,-0.011959,0.005702,FALSE
26,22,16,-0.02816,-0.010755,0.005745,FALSE
26,24,16,-0.030875,0.009189,0.005595,FALSE
28,0,16,-0.0143,-0.015632,-0.003905,FALSE
28,2,16,0.014777,-0.015544,-0.00401,FALSE
28,4,16,0.015398,0.015456,0.004151,FALSE
28,6,16,0.016168,0.015351,-0.004327,FALSE
28,8,16,-0.017091,-0.015212,0.004536,FALSE
28,10,16,0.018169,-0.015022,-0.004776,FALSE
28,12,16,-0.019407,0.01476,-0.005042,FALSE
28,14,16,0.020815,-0.0144,-0.005311,FALSE
28,16,16,-0.022415,0.013904,-0.005574,FALSE
28,18,16,0.024245,-0.013219,-0.005808,FALSE
28,20,16,-0.026355,0.012287,0.005974,FALSE
28,22,16,0.02881,-0.011041,0.006014,FALSE
30,0,16,-0.014151,-0.015976,-0.003995,FALSE
30,2,16,0.014675,0.015904,-0.004118,FALSE
30,4,16,-0.015343,-0.015829,-0.004278,FALSE
30,6,16,-0.016161,-0.015738,-0.004473,FALSE
30,8,16,0.017131,-0.015612,-0.004704,FALSE
30,10,16,-0.018258,-0.015433,0.004967,FALSE
30,12,16,0.019549,-0.015179,-0.005257,FALSE
30,14,16,0.021019,0.014819,0.005547,FALSE
30,16,16,0.022692,0.014315,0.005832,FALSE
30,18,16,-0.024611,0.013614,0.006085,FALSE
30,20,16,-0.02683,0.012658,0.006264,FALSE
30,22,16,-0.029423,0.011381,0.006304,FALSE
32,0,16,0.013938,0.016262,-0.004061,FALSE
32,2,16,-0.014511,-0.016212,-0.004206,FALSE
32,4,16,0.015227,0.01616,0.004388,FALSE
32,6,16,-0.01609,-0.016093,-0.004608,FALSE
32,8,16,-0.017105,-0.015992,-0.004865,FALSE
32,10,16,-0.018278,0.015836,0.005157,FALSE
32,12,16,0.01962,0.015599,0.005469,FALSE
32,14,16,0.02115,0.015249,0.005787,FALSE
32,16,16,0.022899,-0.014745,-0.006098,FALSE
32,18,16,0.024911,0.014036,0.006374,FALSE
32,20,16,0.027245,0.013066,-0.006568,FALSE
32,22,16,0.029986,0.011768,0.006609,FALSE
34,0,16,-0.013652,-0.016464,0.004093,FALSE
34,2,16,0.01428,-0.016444,-0.004262,FALSE
34,4,16,-0.015046,0.016425,-0.004471,FALSE
34,6,16,0.015955,0.016394,0.004721,FALSE
34,8,16,0.017013,0.01633,0.00501,FALSE
34,10,16,-0.018229,-0.016209,0.005335,FALSE
34,12,16,0.01962,0.016002,-0.005675,FALSE
34,14,16,0.02121,-0.015672,0.006025,FALSE
34,16,16,0.023035,0.015177,-0.006367,FALSE
34,18,16,0.025142,0.014471,0.006668,FALSE
34,20,16,-0.027597,0.013497,0.006878,FALSE
34,22,16,0.030492,-0.012193,0.006922,FALSE
36,0,16,0.013284,0.016562,-0.004078,FALSE
36,2,16,-0.013973,0.01658,0.004277,FALSE
36,4,16,-0.014794,0.016604,0.004518,FALSE
36,6,16,0.015752,0.01662,-0.004803,FALSE
36,8,16,0.016854,0.016605,0.005132,FALSE
36,10,16,-0.018114,-0.01653,-0.005488,FALSE
36,12,16,0.019554,-0.016363,0.005866,FALSE
36,14,16,-0.021204,-0.016065,-0.006255,FALSE
36,16,16,-0.023104,0.015593,0.006632,FALSE
36,18,16,0.025308,-0.014902,-0.006959,FALSE
36,20,16,0.027885,0.013939,-0.007185,FALSE
38,0,16,0.012821,0.016539,-0.004006,FALSE
38,2,16,-0.013578,-0.016606,0.004239,FALSE
38,4,16,0.014462,0.016683,0.004517,FALSE
38,6,16,0.015476,0.016756,0.004844,FALSE
38,8,16,0.016628,-0.016799,0.005211,FALSE
38,10,16,0.017936,0.016782,-0.005611,FALSE
38,12,16,-0.019428,-0.016666,0.006035,FALSE
38,14,16,0.021139,0.016411,-0.006468,FALSE
38,16,16,0.023116,-0.015974,-0.006882,FALSE
38,18,16,0.025416,-0.015312,-0.007237,FALSE
38,20,16,0.028115,-0.014377,0.007479,FALSE
40,0,16,0.012247,0.016386,-0.00386,FALSE
40,2,16,-0.013082,-0.016515,0.004135,FALSE
40,4,16,-0.014038,-0.016658,-0.004458,FALSE
40,6,16,0.015118,0.016797,-0.004829,FALSE
40,8,16,-0.016331,0.016907,0.005244,FALSE
40,10,16,-0.017696,0.016955,0.005697,FALSE
40,12,16,0.019246,0.0169,0.006174,FALSE
40,14,16,0.021024,0.016699,-0.006655,FALSE
40,16,16,-0.023081,-0.016308,-0.007109,FALSE
40,18,16,0.025477,-0.015689,-0.007492,FALSE
40,20,16,-0.028295,-0.014799,-0.007746,FALSE
42,0,16,0.011552,-0.016096,-0.003636,FALSE
42,2,16,-0.012472,-0.016305,-0.003958,FALSE
42,4,16,0.013511,-0.016527,-0.004333,FALSE
42,6,16,0.014671,-0.016744,-0.004759,FALSE
42,8,16,-0.015958,-0.016931,0.005232,FALSE
42,10,16,0.017395,0.017052,0.005743,FALSE
42,12,16,0.019017,-0.017065,0.006277,FALSE
42,14,16,0.020872,-0.016925,-0.006809,FALSE
42,16,16,-0.023015,-0.016592,-0.007304,FALSE
42,18,16,0.025508,0.01603,0.007712,FALSE
42,20,16,-0.028436,-0.015201,0.007974,FALSE
44,0,16,0.010729,-0.015669,0.003335,FALSE
44,2,16,0.011743,-0.015976,-0.003712,FALSE
44,4,16,0.012877,0.016295,0.004146,FALSE
44,6,16,-0.014131,0.016604,-0.004636,FALSE
44,8,16,-0.01551,0.016877,0.005173,FALSE
44,10,16,0.017038,0.017079,-0.005747,FALSE
44,12,16,-0.018751,-0.017166,0.006341,FALSE
44,14,16,0.020701,-0.017095,-0.006927,FALSE
44,16,16,-0.022943,-0.01683,0.007462,FALSE
46,0,16,0.009778,0.015109,0.002961,FALSE
46,2,16,0.010896,0.015534,0.003398,FALSE
46,4,16,-0.012137,-0.015966,-0.0039,FALSE
46,6,16,0.0135,0.016382,0.00446,FALSE
46,8,16,-0.014992,0.016753,-0.005067,FALSE
46,10,16,-0.016635,0.017043,-0.005709,FALSE
46,12,16,-0.018467,0.017212,-0.006366,FALSE
48,0,16,-0.008703,-0.014429,0.002525,FALSE
48,2,16,-0.009937,0.01499,-0.003026,FALSE
48,4,16,-0.011299,-0.015549,-0.003602,FALSE
48,6,16,0.012789,0.016084,0.004235,FALSE
48,8,16,-0.014416,0.016563,0.004914,FALSE
48,10,16,-0.016204,0.016951,0.005623,FALSE
50,0,16,-0.007511,0.013654,0.002045,FALSE
50,2,16,0.008875,0.014361,0.002612,FALSE
50,4,16,0.010374,0.015059,0.003262,FALSE
50,6,16,-0.01201,0.015719,-0.003963,FALSE
50,8,16,-0.013798,-0.016312,-0.004704,FALSE
0,0,18,0.012977,-0.010855,-0.002433,FALSE
0,2,18,-0.013025,0.010869,-0.002446,FALSE
0,4,18,-0.013173,-0.010909,0.002485,FALSE
0,6,18,0.013424,0.010967,0.00255,FALSE
0,8,18,-0.013784,-0.011036,-0.00264,FALSE
0,10,18,0.014254,-0.011102,0.002752,FALSE
0,12,18,0.014838,-0.011151,0.002885,FALSE
0,14,18,0.015535,0.011168,0.003035,FALSE
0,16,18,-0.016343,-0.011134,-0.003198,FALSE
0,18,18,-0.01726,-0.01103,0.003368,FALSE
0,20,18,0.01828,0.010836,-0.003537,FALSE
0,22,18,0.019395,-0.010537,-0.003696,FALSE
0,24,18,0.020588,0.010118,0.003832,FALSE
0,26,18,0.021832,0.009572,0.003925,FALSE
0,28,18,0.023084,-0.008889,0.003938,FALSE
0,30,18,-0.024281,0.008041,-0.003793,FALSE
2,0,18,-0.01298,-0.01088,0.002439,FALSE
2,2,18,-0.013055,0.010874,-0.002453,FALSE
2,4,18,0.013228,-0.010894,0.002494,FALSE
2,6,18,0.013504,0.010934,-0.00256,FALSE
2,8,18,-0.013886,-0.010982,-0.00265,FALSE
2,10,18,-0.014382,-0.011024,0.002763,FALSE
2,12,18,0.014995,0.011045,-0.002896,FALSE
2,14,18,-0.015727,-0.011026,-0.003045,FALSE
2,16,18,0.016576,-0.010949,0.003206,FALSE
2,18,18,-0.017542,0.010794,0.003372,FALSE
2,20,18,-0.018618,0.010543,-0.003535,FALSE
2,22,18,0.019797,0.010176,-0.003685,FALSE
2,24,18,0.021064,0.009679,0.003806,FALSE
2,26,18,0.022399,0.009037,0.003877,FALSE
2,28,18,0.023766,-0.008234,-0.003858,FALSE
2,30,18,-0.025116,0.007225,-0.003665,FALSE
4,0,18,-0.012995,-0.010955,0.002456,FALSE
4,2,18,-0.013097,-0.010929,0.002473,FALSE
4,4,18,-0.013297,0.010928,-0.002515,FALSE
4,6,18,0.013599,-0.010946,0.002582,FALSE
4,8,18,-0.014008,-0.010972,0.002674,FALSE
4,10,18,0.014531,0.010989,-0.002787,FALSE
4,12,18,-0.015176,-0.010979,0.00292,FALSE
4,14,18,-0.015944,0.010922,-0.003068,FALSE
4,16,18,-0.016838,-0.0108,0.003226,FALSE
4,18,18,-0.017854,0.010591,-0.003388,FALSE
4,20,18,-0.018988,-0.010278,0.003543,FALSE
4,22,18,0.020235,0.009838,-0.00368,FALSE
4,24,18,-0.021584,0.009254,-0.003783,FALSE
4,26,18,-0.023021,-0.008506,0.003826,FALSE
4,28,18,-0.024518,0.007566,0.003764,FALSE
6,0,18,0.013026,0.011073,-0.002486,FALSE
6,2,18,0.013156,0.011027,0.002504,FALSE
6,4,18,0.013385,-0.011006,-0.002549,FALSE
6,6,18,-0.013716,0.011002,0.002618,FALSE
6,8,18,0.014155,0.011004,-0.002711,FALSE
6,10,18,-0.014709,-0.010993,0.002825,FALSE
6,12,18,0.015387,0.010951,0.002958,FALSE
6,14,18,0.016194,-0.010856,0.003105,FALSE
6,16,18,0.017133,0.010686,-0.00326,FALSE
6,18,18,0.018201,0.010422,-0.003415,FALSE
6,20,18,-0.019397,0.010043,0.003561,FALSE
6,22,18,-0.020716,0.009527,0.003683,FALSE
6,24,18,-0.022154,0.00885,-0.003764,FALSE
6,26,18,0.023701,0.007986,-0.003773,FALSE
6,28,18,0.025345,-0.006897,0.003656,FALSE
8,0,18,-0.013082,-0.011229,-0.002527,FALSE
8,2,18,0.013239,-0.011165,0.002547,FALSE
8,4,18,-0.013498,-0.011124,0.002595,FALSE
8,6,18,0.01386,0.011098,-0.002667,FALSE
8,8,18,-0.01433,-0.011075,-0.002762,FALSE
8,10,18,0.014918,-0.011036,-0.002877,FALSE
8,12,18,-0.015632,-0.010961,0.003011,FALSE
8,14,18,0.01648,-0.010826,-0.003156,FALSE
8,16,18,0.017465,-0.010609,-0.003308,FALSE
8,18,18,-0.018587,-0.01029,0.003457,FALSE
8,20,18,-0.019847,0.009844,0.003592,FALSE
8,22,18,0.021243,0.009248,0.003698,FALSE
8,24,18,-0.022776,-0.008473,-0.003753,FALSE
8,26,18,-0.024443,0.007488,0.003721,FALSE
8,28,18,0.026245,-0.00624,0.003538,FALSE
10,0,18,-0.01316,0.011421,0.002581,FALSE
10,2,18,0.013344,0.011341,0.002603,FALSE
10,4,18,-0.013632,0.011281,-0.002653,FALSE
10,6,18,-0.014026,0.011235,0.002729,FALSE
10,8,18,-0.014532,0.011187,-0.002827,FALSE
10,10,18,-0.015157,0.011119,-0.002944,FALSE
10,12,18,-0.01591,-0.01101,-0.003079,FALSE
10,14,18,-0.016799,-0.010837,0.003224,FALSE
10,16,18,0.017832,0.010574,-0.003372,FALSE
10,18,18,-0.01901,-0.010198,0.003515,FALSE
10,20,18,-0.020336,-0.009685,0.003639,FALSE
10,22,18,0.021813,-0.009007,0.003726,FALSE
10,24,18,-0.023447,-0.008132,0.003751,FALSE
10,26,18,0.025243,0.007021,0.003673,FALSE
12,0,18,-0.013253,-0.011649,-0.002646,FALSE
12,2,18,0.013463,-0.011556,-0.002671,FALSE
12,4,18,-0.013781,0.011482,0.002724,FALSE
12,6,18,-0.014208,-0.011416,-0.002804,FALSE
12,8,18,0.014752,-0.011343,0.002907,FALSE
12,10,18,0.015418,0.011247,-0.003027,FALSE
12,12,18,-0.016213,0.011104,-0.003163,FALSE
12,14,18,0.017148,0.010892,-0.003308,FALSE
12,16,18,-0.01823,0.010584,0.003454,FALSE
12,18,18,0.019465,0.010154,0.00359,FALSE
12,20,18,0.020861,0.009574,0.003702,FALSE
12,22,18,0.022424,-0.008813,0.00377,FALSE
12,24,18,-0.024165,-0.007835,0.003763,FALSE
12,26,18,-0.026099,-0.006596,0.003632,FALSE
14,0,18,0.013347,-0.011919,0.002721,FALSE
14,2,18,-0.013584,0.011816,0.002751,FALSE
14,4,18,0.013932,0.011729,-0.002808,FALSE
14,6,18,0.014396,-0.011644,-0.002892,FALSE
14,8,18,-0.014982,0.011547,-0.002999,FALSE
14,10,18,-0.015693,0.011421,0.003126,FALSE
14,12,18,0.016535,0.011246,0.003264,FALSE
14,14,18,0.017517,-0.010997,0.00341,FALSE
14,16,18,-0.018652,-0.010646,-0.003555,FALSE
14,18,18,-0.019947,-0.010162,-0.003686,FALSE
14,20,18,-0.021416,0.009515,-0.003786,FALSE
14,22,18,-0.023069,-0.008671,0.003833,FALSE
14,24,18,-0.024925,-0.00759,-0.003792,FALSE
14,26,18,0.027006,-0.006223,-0.003604,FALSE
16,0,18,-0.013431,-0.012229,0.002806,FALSE
16,2,18,0.013698,0.012119,-0.002841,FALSE
16,4,18,-0.01408,-0.01202,-0.002904,FALSE
16,6,18,-0.014584,-0.011918,-0.002993,FALSE
16,8,18,-0.015216,0.011797,-0.003106,FALSE
16,10,18,0.015977,0.011643,-0.003239,FALSE
16,12,18,-0.016869,0.011436,-0.003383,FALSE
16,14,18,-0.017904,0.011151,-0.003532,FALSE
16,16,18,0.019093,-0.010759,0.003677,FALSE
16,18,18,0.020452,-0.010224,-0.003804,FALSE
16,20,18,0.021997,-0.009512,-0.003893,FALSE
16,22,18,0.023746,-0.008585,-0.003919,FALSE
16,24,18,-0.025723,0.007402,0.003842,FALSE
16,26,18,-0.02796,0.005908,0.003593,FALSE
18,0,18,0.013504,0.012573,-0.002899,FALSE
18,2,18,-0.013803,0.012457,0.002941,FALSE
18,4,18,0.014223,-0.012349,-0.003011,FALSE
18,6,18,-0.014771,0.012231,0.003107,FALSE
18,8,18,0.015453,-0.012088,0.003227,FALSE
18,10,18,0.016266,-0.011906,-0.003367,FALSE
18,12,18,-0.017213,0.01167,0.003519,FALSE
18,14,18,-0.018303,0.011353,0.003673,FALSE
18,16,18,-0.01955,0.010922,-0.00382,FALSE
18,18,18,-0.020975,0.01034,-0.003945,FALSE
18,20,18,0.0226,0.009567,0.004025,FALSE
18,22,18,-0.024451,0.00856,0.004032,FALSE
18,24,18,0.026557,-0.007276,-0.003917,FALSE
20,0,18,0.013563,0.012941,0.003,FALSE
20,2,18,0.013899,-0.012821,-0.00305,FALSE
20,4,18,0.014361,0.012705,-0.003128,FALSE
20,6,18,0.014957,-0.012573,0.003232,FALSE
20,8,18,-0.01569,0.012411,-0.00336,FALSE
20,10,18,0.016559,0.012207,0.003509,FALSE
20,12,18,0.017563,-0.011945,-0.003672,FALSE
20,14,18,0.01871,-0.011598,0.003834,FALSE
20,16,18,-0.020019,0.011134,-0.003985,FALSE
20,18,18,-0.021514,0.010509,-0.00411,FALSE
20,20,18,-0.023224,0.009679,-0.004185,FALSE
20,22,18,-0.025181,0.008597,-0.004173,FALSE
20,24,18,-0.027424,0.007218,0.004021,FALSE
22,0,18,-0.013603,-0.013326,-0.003105,FALSE
22,2,18,-0.013981,0.013204,-0.003165,FALSE
22,4,18,0.014489,-0.01308,0.003253,FALSE
22,6,18,-0.015135,-0.012939,-0.003368,FALSE
22,8,18,-0.015921,-0.012763,-0.003506,FALSE
22,10,18,-0.016846,0.01254,0.003665,FALSE
22,12,18,0.017909,0.012257,-0.003838,FALSE
22,14,18,-0.019118,-0.011887,0.004013,FALSE
22,16,18,0.020493,-0.011393,-0.004173,FALSE
22,18,18,0.022062,0.010731,-0.004302,FALSE
22,20,18,0.023861,0.009849,0.004373,FALSE
22,22,18,0.025931,-0.008699,-0.004345,FALSE
22,24,18,0.02832,0.00723,-0.004157,FALSE
24,0,18,-0.013614,-0.013723,-0.003213,FALSE
24,2,18,0.014038,0.013599,0.003284,FALSE
24,4,18,0.014596,-0.013472,-0.003384,FALSE
24,6,18,-0.015295,-0.013324,0.003511,FALSE
24,8,18,-0.016135,0.013139,-0.003662,FALSE
24,10,18,-0.017117,0.012906,-0.003834,FALSE
24,12,18,0.01824,-0.012608,-0.004021,FALSE
24,14,18,0.019513,-0.012219,0.004211,FALSE
24,16,18,-0.020958,0.011701,-0.004382,FALSE
24,18,18,-0.022607,-0.011007,-0.004519,FALSE
24,20,18,-0.024503,-0.01008,-0.004591,FALSE
24,22,18,-0.026694,0.008868,0.004551,FALSE
24,24,18,0.029239,0.007319,0.004328,FALSE
26,0,18,0.013584,-0.014123,-0.00332,FALSE
26,2,18,0.014058,0.014003,0.003404,FALSE
26,4,18,-0.014669,-0.013876,-0.003518,FALSE
26,6,18,0.015422,0.013726,-0.003659,FALSE
26,8,18,-0.016317,0.01354,0.003825,FALSE
26,10,18,0.017356,-0.013303,-0.004014,FALSE
26,12,18,-0.01854,0.012997,-0.004219,FALSE
26,14,18,0.01988,-0.012596,-0.004427,FALSE
26,16,18,0.021399,-0.01206,0.004614,FALSE
26,18,18,0.023135,0.011338,-0.004763,FALSE
26,20,18,0.025136,-0.010374,0.004839,FALSE
26,22,18,-0.027458,-0.009109,-0.00479,FALSE
28,0,18,0.013504,0.014514,-0.003422,FALSE
28,2,18,0.01403,0.014404,0.003522,FALSE
28,4,18,0.014695,0.014283,0.003651,FALSE
28,6,18,-0.015502,-0.01414,-0.00381,FALSE
28,8,18,-0.016452,-0.013961,-0.003995,FALSE
28,10,18,-0.017547,0.013729,-0.004204,FALSE
28,12,18,0.018791,-0.013424,-0.004431,FALSE
28,14,18,0.0202,0.013017,0.00466,FALSE
28,16,18,0.0218,-0.012469,-0.004867,FALSE
28,18,18,0.023631,0.011726,-0.005033,FALSE
28,20,18,0.025745,-0.010731,-0.005119,FALSE
28,22,18,0.028209,-0.009423,-0.005066,FALSE
30,0,18,0.013369,0.01488,0.003513,FALSE
30,2,18,-0.013947,-0.014786,0.003631,FALSE
30,4,18,0.014665,0.014682,-0.003781,FALSE
30,6,18,-0.015525,0.014557,-0.003961,FALSE
30,8,18,0.016527,-0.014395,0.004169,FALSE
30,10,18,0.017676,0.014179,-0.004403,FALSE
30,12,18,0.018982,0.013884,0.004657,FALSE
30,14,18,0.020463,-0.01348,0.004909,FALSE
30,16,18,-0.022148,0.012925,-0.005141,FALSE
30,18,18,0.024081,-0.012168,0.005329,FALSE
30,20,18,-0.026319,-0.011151,-0.005429,FALSE
30,22,18,-0.028935,0.009813,0.005377,FALSE
32,0,18,-0.013172,0.015197,0.003585,FALSE
32,2,18,0.013806,-0.015129,-0.003726,FALSE
32,4,18,0.014576,0.015054,0.0039,FALSE
32,6,18,-0.015486,0.014959,-0.004106,FALSE
32,8,18,-0.016538,0.014828,0.004343,FALSE
32,10,18,-0.01774,0.014639,0.004608,FALSE
32,12,18,0.019107,0.014365,0.004895,FALSE
32,14,18,-0.02066,0.013973,-0.005173,FALSE
32,16,18,-0.022434,0.01342,0.005434,FALSE
32,18,18,0.024476,-0.012658,0.005648,FALSE
32,20,18,0.026847,-0.011629,0.005768,FALSE
32,22,18,-0.029625,0.010275,0.005721,FALSE
34,0,18,-0.012908,-0.015442,0.003629,FALSE
34,2,18,-0.013601,-0.015411,-0.003797,FALSE
34,4,18,-0.014425,0.015376,0.004,FALSE
34,6,18,0.015384,0.015325,-0.004238,FALSE
34,8,18,0.016485,-0.015237,0.004511,FALSE
34,10,18,-0.017739,0.015088,-0.004815,FALSE
34,12,18,-0.019166,-0.014847,0.005131,FALSE
34,14,18,0.020793,0.014478,0.005447,FALSE
34,16,18,-0.022659,0.013939,0.005744,FALSE
34,18,18,-0.024814,0.013182,-0.005988,FALSE
34,20,18,0.027324,0.012156,0.00613,FALSE
36,0,18,0.012571,-0.015594,-0.003633,FALSE
36,2,18,0.013328,-0.01561,-0.003833,FALSE
36,4,18,0.014209,0.015628,-0.004072,FALSE
36,6,18,-0.015221,0.015633,-0.00435,FALSE
36,8,18,0.016372,-0.015602,-0.004666,FALSE
36,10,18,0.017679,-0.015505,0.005009,FALSE
36,12,18,-0.019167,0.015309,0.005366,FALSE
36,14,18,0.020868,0.014976,-0.005726,FALSE
36,16,18,0.022827,0.014463,-0.006063,FALSE
36,18,18,0.025098,-0.013727,-0.006341,FALSE
36,20,18,0.027749,0.012719,0.006507,FALSE
38,0,18,0.012148,-0.015636,-0.003582,FALSE
38,2,18,-0.012976,0.015713,0.003824,FALSE
38,4,18,-0.013923,0.015795,-0.004106,FALSE
38,6,18,0.014994,0.015867,-0.004431,FALSE
38,8,18,-0.0162,-0.015903,0.004792,FALSE
38,10,18,0.017564,-0.01587,-0.005183,FALSE
38,12,18,-0.019115,0.015732,0.005593,FALSE
38,14,18,-0.020893,-0.015447,0.006002,FALSE
38,16,18,0.022946,-0.014975,-0.006384,FALSE
38,18,18,0.025333,0.014275,0.006699,FALSE
38,20,18,0.028127,0.013305,-0.006892,FALSE
40,0,18,0.011625,0.015561,0.003464,FALSE
40,2,18,-0.012534,-0.015713,0.003753,FALSE
40,4,18,-0.013557,-0.015872,0.004087,FALSE
40,6,18,-0.014698,0.016021,-0.004464,FALSE
40,8,18,0.01597,-0.016134,0.004883,FALSE
40,10,18,-0.017398,-0.016175,0.005334,FALSE
40,12,18,0.019019,-0.016104,-0.005803,FALSE
40,14,18,-0.020878,0.015879,0.006269,FALSE
40,16,18,0.023028,-0.015461,-0.006699,FALSE
40,18,18,-0.025531,-0.014815,0.007052,FALSE
40,20,18,-0.028466,-0.013903,0.00727,FALSE
42,0,18,-0.010992,-0.015369,-0.003281,FALSE
42,2,18,0.011992,0.015611,0.003623,FALSE
42,4,18,0.013103,0.015861,-0.004016,FALSE
42,6,18,-0.014328,-0.016098,0.004456,FALSE
42,8,18,-0.01568,-0.016296,0.00494,FALSE
42,10,18,0.017186,-0.016418,0.005458,FALSE
42,12,18,-0.018888,0.016422,-0.005993,FALSE
42,14,18,-0.020837,0.016266,-0.006519,FALSE
42,16,18,0.023089,-0.015915,0.006999,FALSE
42,18,18,0.025708,0.015339,0.007388,FALSE
44,0,18,-0.01024,0.01506,-0.00303,FALSE
44,2,18,-0.011342,-0.015413,0.003434,FALSE
44,4,18,-0.012556,-0.015768,0.003894,FALSE
44,6,18,-0.013882,0.016105,0.004406,FALSE
44,8,18,0.015332,0.016397,0.004964,FALSE
44,10,18,0.016935,0.016607,-0.005554,FALSE
44,12,18,-0.018738,-0.016692,-0.006159,FALSE
44,14,18,-0.020792,-0.016613,0.006747,FALSE
44,16,18,-0.023157,-0.01634,0.007277,FALSE
46,0,18,0.009366,-0.014644,-0.002713,FALSE
46,2,18,0.010583,0.015123,0.003185,FALSE
46,4,18,0.011915,0.015599,-0.003722,FALSE
46,6,18,-0.013361,-0.016049,-0.004315,FALSE
46,8,18,0.014934,0.016444,0.004954,FALSE
46,10,18,0.016663,-0.016748,-0.005622,FALSE
46,12,18,0.018594,-0.01692,0.006299,FALSE
46,14,18,0.020779,-0.016926,-0.00695,FALSE
48,0,18,0.008375,0.014132,0.00234,FALSE
48,2,18,0.009721,-0.014755,-0.002885,FALSE
48,4,18,-0.011187,0.015363,-0.003507,FALSE
48,6,18,0.012775,0.015935,-0.004186,FALSE
48,8,18,0.014499,0.016441,-0.004907,FALSE
48,10,18,0.016387,-0.016845,-0.005655,FALSE
50,0,18,0.007272,-0.013546,0.001925,FALSE
50,2,18,0.008764,-0.014321,0.002548,FALSE
50,4,18,-0.010384,0.01507,0.003255,FALSE
50,6,18,0.012136,-0.015769,-0.004014,FALSE
50,8,18,-0.014039,0.016391,0.004811,FALSE
52,2,18,-0.00772,-0.013839,0.002192,FALSE
52,4,18,0.009513,0.014728,-0.002974,FALSE
52,6,18,-0.011455,0.015554,0.003791,FALSE
0,0,20,0.012114,-0.009698,0.002026,FALSE
0,2,20,-0.01216,0.009708,0.002037,FALSE
0,4,20,0.012298,0.009735,-0.002068,FALSE
0,6,20,-0.012532,0.009773,-0.002119,FALSE
0,8,20,0.012866,-0.009815,-0.002189,FALSE
